dma_code,interval_idx,f_min,f_max,f_latest,p_min,p_max,p_latest
56-05-01,93,58.31,617.06,561.944,2.543,4.703,3.32
56-05-01,94,55.12,610.69,558.493,2.493,4.53,3.189
56-05-01,95,51.48,605.22,542.174,2.477,4.44,3.361
56-06-01,0,500.0,500.0,500.0,1.35,4.25,2.696
56-06-01,1,500.0,500.0,500.0,1.3,3.99,2.504
56-06-01,2,500.0,500.0,500.0,1.37,3.99,2.379
56-06-01,3,500.0,500.0,500.0,1.39,4.06,2.264
56-06-01,4,500.0,500.0,500.0,1.39,4.04,2.187
56-06-01,5,500.0,500.0,500.0,1.41,3.86,2.167
56-06-01,6,500.0,500.0,500.0,1.47,3.78,2.16
56-06-01,7,500.0,500.0,500.0,1.46,3.68,2.131
56-06-01,8,500.0,500.0,500.0,1.52,3.73,2.163
56-06-01,9,500.0,500.0,500.0,1.57,3.77,2.139
56-06-01,10,500.0,500.0,500.0,1.62,3.8,2.183
56-06-01,11,500.0,500.0,500.0,1.69,3.83,2.201
56-06-01,12,500.0,500.0,500.0,1.82,3.92,2.419
56-06-01,13,500.0,500.0,500.0,2.21,4.63,3.663
56-06-01,14,500.0,500.0,500.0,2.25,5.3,4.289
56-06-01,15,500.0,500.0,500.0,2.54,5.86,4.743
56-06-01,16,500.0,500.0,500.0,4.13,6.19,5.39
56-06-01,17,500.0,500.0,500.0,5.48,6.62,6.017
56-06-01,18,500.0,500.0,500.0,5.85,7.1,6.581
56-06-01,19,500.0,500.0,500.0,6.26,8.08,7.184
56-06-01,20,500.0,500.0,500.0,6.43,8.45,7.971
56-06-01,21,500.0,500.0,500.0,6.42,8.34,7.867
56-06-01,22,500.0,500.0,500.0,6.63,8.59,7.9
56-06-01,23,500.0,500.0,500.0,6.66,8.75,7.914
56-06-01,24,500.0,500.0,500.0,6.16,9.25,8.117
56-06-01,25,500.0,500.0,500.0,6.89,9.71,8.699
56-06-01,26,500.0,500.0,500.0,7.76,9.94,9.386
56-06-01,27,500.0,500.0,500.0,7.97,10.18,9.551
56-06-01,28,500.0,500.0,500.0,8.15,10.2,9.633
56-06-01,29,500.0,500.0,500.0,8.64,10.23,9.676
56-06-01,30,500.0,500.0,500.0,8.72,10.38,9.694
56-06-01,31,500.0,500.0,500.0,8.86,10.31,9.611
56-06-01,32,500.0,500.0,500.0,8.71,10.23,9.439
56-06-01,33,500.0,500.0,500.0,8.61,10.72,9.393
56-06-01,34,500.0,500.0,500.0,8.48,10.78,9.41
56-06-01,35,500.0,500.0,500.0,8.27,10.57,9.384
56-06-01,36,500.0,500.0,500.0,8.15,10.27,9.201
56-06-01,37,500.0,500.0,500.0,7.79,10.22,8.95
56-06-01,38,500.0,500.0,500.0,7.44,10.27,8.736
56-06-01,39,500.0,500.0,500.0,7.28,10.4,8.7
56-06-01,40,500.0,500.0,500.0,6.75,10.41,8.407
56-06-01,41,500.0,500.0,500.0,6.5,10.41,8.006
56-06-01,42,500.0,500.0,500.0,6.49,10.6,8.066
56-06-01,43,500.0,500.0,500.0,6.43,10.52,8.026
56-06-01,44,500.0,500.0,500.0,6.38,9.92,7.866
56-06-01,45,500.0,500.0,500.0,6.53,9.76,7.694
56-06-01,46,500.0,500.0,500.0,6.31,9.53,7.607
56-06-01,47,500.0,500.0,500.0,6.17,9.29,7.547
56-06-01,48,500.0,500.0,500.0,6.25,8.92,7.396
56-06-01,49,500.0,500.0,500.0,6.34,8.88,7.311
56-06-01,50,500.0,500.0,500.0,6.3,8.75,7.237
56-06-01,51,500.0,500.0,500.0,6.25,8.71,7.144
56-06-01,52,500.0,500.0,500.0,6.22,8.57,7.057
56-06-01,53,500.0,500.0,500.0,6.12,8.41,7.013
56-06-01,54,500.0,500.0,500.0,6.19,8.28,6.984
56-06-01,55,500.0,500.0,500.0,6.15,8.26,6.946
56-06-01,56,500.0,500.0,500.0,5.74,8.17,6.96
56-06-01,57,500.0,500.0,500.0,5.96,8.11,7.036
56-06-01,58,500.0,500.0,500.0,6.18,8.01,7.049
56-06-01,59,500.0,500.0,500.0,6.34,8.07,7.149
56-06-01,60,500.0,500.0,500.0,6.48,8.08,7.301
56-06-01,61,500.0,500.0,500.0,6.64,8.32,7.536
56-06-01,62,500.0,500.0,500.0,6.72,8.8,7.683
56-06-01,63,500.0,500.0,500.0,6.8,8.63,7.811
56-06-01,64,466.67,500.0,495.239,7.08,8.8,7.843
56-06-01,65,500.0,500.0,500.0,7.37,9.12,8.087
56-06-01,66,500.0,500.0,500.0,7.31,9.18,8.323
56-06-01,67,500.0,500.0,500.0,7.2,9.17,8.207
56-06-01,68,500.0,500.0,500.0,7.17,9.33,8.34
56-06-01,69,500.0,500.0,500.0,7.36,9.49,8.476
56-06-01,70,500.0,500.0,500.0,7.46,9.5,8.47
56-06-01,71,500.0,500.0,500.0,7.69,9.42,8.586
56-06-01,72,500.0,500.0,500.0,7.93,9.51,8.666
56-06-01,73,500.0,500.0,500.0,8.08,9.65,8.733
56-06-01,74,500.0,500.0,500.0,7.96,9.65,8.763
56-06-01,75,500.0,500.0,500.0,8.05,9.65,8.819
56-06-01,76,500.0,500.0,500.0,8.19,9.57,8.814
56-06-01,77,500.0,500.0,500.0,8.23,9.45,8.877
56-06-01,78,500.0,500.0,500.0,8.15,9.38,8.814
56-06-01,79,500.0,500.0,500.0,8.13,9.4,8.801
56-06-01,80,500.0,500.0,500.0,8.05,9.39,8.829
56-06-01,81,500.0,500.0,500.0,7.97,9.5,8.919
56-06-01,82,500.0,500.0,500.0,6.5,9.43,8.854
56-06-01,83,500.0,500.0,500.0,7.87,9.41,8.776
56-06-01,84,500.0,500.0,500.0,6.95,9.07,8.303
56-06-01,85,500.0,500.0,500.0,5.55,8.86,7.647
56-06-01,86,500.0,500.0,500.0,4.62,8.54,7.2
56-06-01,87,500.0,500.0,500.0,6.03,8.04,7.014
56-06-01,88,500.0,500.0,500.0,5.39,7.1,6.101
56-06-01,89,500.0,500.0,500.0,4.45,6.22,5.373
56-06-01,90,500.0,500.0,500.0,3.83,5.56,4.791
56-06-01,91,500.0,500.0,500.0,3.13,5.39,4.21
56-06-01,92,500.0,500.0,500.0,1.14,4.77,3.649
56-06-01,93,500.0,500.0,500.0,1.11,4.82,3.334
56-06-01,94,500.0,500.0,500.0,1.83,4.38,3.186
56-06-01,95,500.0,500.0,500.0,1.58,4.33,3.059
56-06-02,0,97.5,128.6,104.627,1.47,3.81,2.673
56-06-02,1,94.11,132.39,102.923,1.48,3.86,2.666
56-06-02,2,89.81,131.45,101.538,1.56,3.61,2.572
56-06-02,3,91.08,127.68,99.617,1.74,3.62,2.464
56-06-02,4,87.27,126.66,97.597,1.69,3.56,2.405
56-06-02,5,87.42,117.84,95.237,1.66,3.54,2.417
56-06-02,6,88.25,119.39,94.71,1.61,3.29,2.153
56-06-02,7,87.94,119.38,94.103,1.69,3.39,2.538
56-06-02,8,88.9,118.01,93.708,1.8,3.44,2.46
56-06-02,9,88.72,118.39,92.9,1.83,3.51,2.552
56-06-02,10,88.57,118.02,93.047,1.94,3.53,2.526
56-06-02,11,88.39,119.42,92.72,2.03,3.55,2.478
56-06-02,12,87.87,119.12,92.312,2.12,3.77,2.503
56-06-02,13,92.26,133.42,103.233,2.24,3.92,3.072
56-06-02,14,94.32,134.81,106.738,2.47,4.56,3.832
56-06-02,15,95.69,140.81,111.853,2.66,5.48,4.342
56-06-02,16,97.64,149.16,115.537,2.82,5.67,4.738
56-06-02,17,118.29,157.75,127.765,5.0,6.17,5.463
56-06-02,18,122.55,161.68,132.655,5.09,6.32,5.92
56-06-02,19,126.88,174.12,143.307,5.6,7.07,6.425
56-06-02,20,130.35,183.45,150.773,5.9,7.23,6.755
56-06-02,21,130.43,199.3,163.14,5.74,7.27,6.875
56-06-02,22,135.3,202.48,166.68,5.83,7.27,6.707
56-06-02,23,139.55,217.23,169.905,5.8,7.07,6.615
56-06-02,24,133.66,235.0,178.872,5.26,6.77,6.385
56-06-02,25,155.37,245.83,193.107,3.75,7.33,6.218
56-06-02,26,165.61,254.44,209.98,5.97,7.18,6.753
56-06-02,27,173.89,259.53,213.212,6.01,7.45,6.956
56-06-02,28,178.14,253.55,213.587,5.96,7.21,6.892
56-06-02,29,187.76,252.89,211.682,5.92,7.34,6.957
56-06-02,30,189.17,253.13,210.945,5.8,7.47,6.954
56-06-02,31,189.93,255.9,208.13,5.89,7.64,7.042
56-06-02,32,187.28,254.88,204.493,5.8,7.46,6.955
56-06-02,33,189.63,251.56,204.815,5.8,7.45,6.912
56-06-02,34,169.22,250.77,201.797,5.71,7.54,7.008
56-06-02,35,165.38,247.48,200.6,5.5,7.48,6.894
56-06-02,36,160.54,239.38,197.633,5.36,7.34,6.888
56-06-02,37,143.55,237.85,189.79,5.01,7.04,6.542
56-06-02,38,146.27,233.5,187.52,5.26,7.37,6.376
56-06-02,39,145.93,235.35,189.551,4.9,7.06,6.391
56-06-02,40,150.02,238.08,188.921,4.84,7.23,6.447
56-06-02,41,146.18,239.77,182.153,4.62,7.24,6.017
56-06-02,42,139.94,235.66,180.329,4.64,7.54,6.045
56-06-02,43,138.62,241.41,181.081,4.57,8.04,6.19
56-06-02,44,142.47,244.02,181.186,5.01,7.39,6.144
56-06-02,45,144.05,245.6,177.397,5.07,7.38,5.971
56-06-02,46,145.33,233.43,176.18,4.98,7.06,5.917
56-06-02,47,141.21,233.17,173.506,4.27,7.05,5.948
56-06-02,48,146.66,220.22,175.987,4.33,6.85,5.867
56-06-02,49,151.07,226.54,170.91,4.5,6.45,5.716
56-06-02,50,147.66,222.92,166.947,4.44,6.62,5.781
56-06-02,51,145.1,219.18,165.559,4.47,6.9,5.779
56-06-02,52,141.48,215.56,163.664,4.73,6.58,5.697
56-06-02,53,142.3,206.37,161.681,4.79,6.71,5.666
56-06-02,54,140.44,207.5,161.024,4.93,6.53,5.654
56-06-02,55,142.4,201.8,158.1,4.95,6.47,5.629
56-06-02,56,128.59,202.82,158.429,4.76,6.54,5.656
56-06-02,57,132.84,202.2,159.07,4.76,6.43,5.739
56-06-02,58,136.57,204.36,158.014,4.87,6.37,5.773
56-06-02,59,135.09,204.15,158.849,5.03,6.52,5.748
56-06-02,60,139.3,196.79,159.903,5.34,6.47,5.903
56-06-02,61,139.82,210.0,165.109,5.31,6.55,6.12
56-06-02,62,141.57,216.91,164.867,5.42,7.13,6.243
56-06-02,63,140.5,212.9,165.367,5.57,7.24,6.416
56-06-02,64,150.11,215.7,167.451,5.77,7.03,6.431
56-06-02,65,153.21,205.2,169.616,5.89,6.91,6.438
56-06-02,66,157.27,214.82,170.549,5.96,7.42,6.644
56-06-02,67,160.61,213.3,174.42,5.83,7.34,6.547
56-06-02,68,157.76,212.73,175.629,5.56,7.23,6.484
56-06-02,69,160.09,228.45,181.984,5.34,7.26,6.682
56-06-02,70,165.88,230.17,180.466,5.42,7.13,6.635
56-06-02,71,167.03,223.77,179.208,5.76,6.97,6.432
56-06-02,72,171.36,230.21,186.489,5.78,7.18,6.599
56-06-02,73,174.73,227.22,187.821,5.79,7.49,6.718
56-06-02,74,173.66,226.83,185.247,5.96,7.42,6.679
56-06-02,75,174.14,227.22,188.376,5.82,7.33,6.707
56-06-02,76,177.86,231.27,189.314,5.76,7.29,6.672
56-06-02,77,175.93,234.44,188.301,5.92,7.34,6.696
56-06-02,78,178.57,230.42,190.521,5.93,7.16,6.725
56-06-02,79,175.34,228.22,187.31,5.78,7.12,6.555
56-06-02,80,176.61,229.26,189.664,5.73,7.17,6.596
56-06-02,81,173.28,233.77,190.479,5.66,7.13,6.577
56-06-02,82,177.24,236.38,192.156,5.61,7.31,6.669
56-06-02,83,169.56,232.26,188.101,5.59,7.27,6.634
56-06-02,84,170.31,225.04,187.591,5.49,7.28,6.66
56-06-02,85,165.14,226.55,181.261,5.09,7.05,6.028
56-06-02,86,146.94,224.67,174.377,3.83,7.14,5.799
56-06-02,87,154.18,210.22,171.34,4.49,6.69,5.621
56-06-02,88,145.44,206.81,162.943,4.33,6.51,5.486
56-06-02,89,132.82,183.5,146.206,3.79,5.55,4.48
56-06-02,90,121.31,174.6,139.877,3.24,4.82,4.167
56-06-02,91,111.58,156.55,127.584,1.27,4.22,3.711
56-06-02,92,100.94,145.95,117.359,0.39,3.89,3.388
56-06-02,93,107.5,140.08,118.484,1.19,4.12,3.0
56-06-02,94,105.54,139.26,113.877,0.24,3.98,2.852
56-06-02,95,101.74,145.05,111.11,1.49,3.78,2.938
56-06-03,0,118.08,179.08,146.458,1.98,3.88,3.05
56-06-03,1,109.47,172.63,138.328,2.03,3.87,2.978
56-06-03,2,108.69,165.46,133.567,2.05,3.85,3.024
56-06-03,3,107.88,160.41,128.55,2.3,3.93,3.075
56-06-03,4,104.06,154.99,121.493,2.21,3.99,2.908
56-06-03,5,102.28,145.25,118.478,2.28,3.95,2.944
56-06-03,6,100.92,135.8,114.847,2.26,3.87,2.938
56-06-03,7,100.33,135.8,113.813,2.31,3.94,2.955
56-06-03,8,100.5,136.47,111.267,2.35,4.0,2.965
56-06-03,9,98.87,134.18,109.758,2.38,4.1,2.982
56-06-03,10,98.79,130.55,108.827,2.48,4.15,3.08
56-06-03,11,100.28,131.57,108.155,2.6,4.18,3.138
56-06-03,12,100.35,133.45,108.9,2.71,4.27,3.068
56-06-03,13,100.76,146.78,126.903,2.78,4.5,3.68
56-06-03,14,107.28,159.78,140.853,3.03,5.0,4.556
56-06-03,15,109.23,170.54,150.717,3.09,5.87,4.697
56-06-03,16,115.76,178.84,152.877,3.24,6.05,5.072
56-06-03,17,148.29,190.74,167.185,5.38,6.43,5.785
56-06-03,18,157.71,197.06,180.337,5.39,6.63,6.248
56-06-03,19,165.95,211.59,196.652,5.91,7.32,6.63
56-06-03,20,168.19,218.35,204.583,6.15,7.38,6.953
56-06-03,21,168.54,232.86,219.118,6.06,7.48,7.027
56-06-03,22,176.16,244.7,230.923,6.11,7.21,6.738
56-06-03,23,190.08,257.84,239.733,5.92,6.95,6.474
56-06-03,24,179.68,283.12,250.493,5.28,6.84,6.25
56-06-03,25,208.5,305.21,272.155,3.76,7.04,5.995
56-06-03,26,226.37,315.55,298.73,5.69,7.37,6.265
56-06-03,27,239.14,318.97,304.512,5.48,7.34,6.392
56-06-03,28,244.79,322.25,305.725,5.68,7.39,6.24
56-06-03,29,250.61,320.26,302.932,5.66,7.11,6.442
56-06-03,30,262.73,320.86,303.105,5.67,6.88,6.365
56-06-03,31,275.73,319.3,301.415,5.55,6.85,6.432
56-06-03,32,275.15,319.73,294.23,5.59,7.04,6.445
56-06-03,33,271.19,321.75,294.498,5.55,7.01,6.365
56-06-03,34,263.59,322.91,295.85,5.26,6.86,6.35
56-06-03,35,259.03,328.11,292.858,4.98,6.96,6.396
56-06-03,36,250.99,323.87,290.172,4.93,7.02,6.392
56-06-03,37,248.04,325.6,281.68,4.41,6.91,6.087
56-06-03,38,250.06,328.04,276.988,4.38,7.24,6.007
56-06-03,39,236.88,323.55,277.078,4.38,6.81,5.98
56-06-03,40,225.2,325.29,275.18,4.65,6.83,6.083
56-06-03,41,227.35,314.59,264.363,4.39,6.8,5.694
56-06-03,42,228.38,314.6,259.779,4.35,6.78,5.808
56-06-03,43,214.28,321.36,260.011,4.33,7.29,5.917
56-06-03,44,211.33,308.51,256.793,4.64,6.63,5.936
56-06-03,45,213.24,308.68,252.534,4.84,6.59,5.774
56-06-03,46,210.49,312.8,250.831,4.86,6.42,5.789
56-06-03,47,201.57,298.19,249.181,4.83,6.52,5.808
56-06-03,48,205.38,287.02,240.031,4.87,6.45,5.826
56-06-03,49,204.03,287.8,239.576,4.9,6.32,5.934
56-06-03,50,196.95,282.64,236.998,4.88,6.42,5.73
56-06-03,51,191.54,280.44,236.37,4.93,6.55,5.752
56-06-03,52,191.78,270.51,231.577,4.88,6.83,5.581
56-06-03,53,189.13,266.07,228.42,4.96,6.43,5.617
56-06-03,54,192.17,267.7,226.953,4.99,6.47,5.639
56-06-03,55,188.98,260.83,220.644,5.01,6.48,5.738
56-06-03,56,180.99,257.15,221.236,4.91,6.53,5.691
56-06-03,57,180.87,248.26,221.569,4.92,6.36,5.779
56-06-03,58,187.19,253.22,216.687,4.98,6.3,5.837
56-06-03,59,190.33,249.08,220.226,5.0,6.56,5.833
56-06-03,60,190.75,239.62,219.38,5.45,6.84,6.001
56-06-03,61,194.89,254.14,223.087,5.54,6.56,6.226
56-06-03,62,190.42,252.5,229.429,5.63,6.91,6.316
56-06-03,63,193.09,254.03,228.899,5.71,7.13,6.456
56-06-03,64,199.66,259.52,231.326,5.9,6.92,6.444
56-06-03,65,205.21,254.9,231.14,5.88,7.09,6.593
56-06-03,66,210.43,263.65,238.15,5.78,7.14,6.621
56-06-03,67,207.73,275.57,241.699,5.75,7.26,6.511
56-06-03,68,213.3,275.76,244.026,5.6,7.06,6.394
56-06-03,69,220.58,279.72,250.707,5.08,7.09,6.569
56-06-03,70,221.82,291.98,256.304,5.14,7.11,6.32
56-06-03,71,229.26,297.1,261.336,5.4,6.96,6.324
56-06-03,72,230.91,295.78,258.401,5.6,6.89,6.47
56-06-03,73,231.51,296.89,262.001,5.88,7.14,6.474
56-06-03,74,237.62,294.14,261.376,5.84,7.2,6.477
56-06-03,75,238.42,298.78,262.649,5.81,7.2,6.51
56-06-03,76,241.67,295.17,265.671,5.7,7.06,6.433
56-06-03,77,242.4,294.78,269.607,5.83,7.1,6.396
56-06-03,78,243.12,289.97,267.876,5.78,6.98,6.522
56-06-03,79,237.98,293.18,266.326,5.8,6.98,6.386
56-06-03,80,236.43,301.68,267.869,5.6,6.86,6.363
56-06-03,81,237.73,297.81,275.421,5.5,6.9,6.226
56-06-03,82,245.51,295.36,274.216,5.53,7.0,6.323
56-06-03,83,234.65,324.2,265.529,4.54,7.01,6.409
56-06-03,84,236.33,286.32,267.821,5.34,6.94,6.343
56-06-03,85,222.43,292.51,265.087,5.07,6.63,5.819
56-06-03,86,196.47,281.44,254.15,4.01,6.79,5.605
56-06-03,87,214.1,271.38,245.337,4.53,6.41,5.499
56-06-03,88,203.87,266.75,239.77,4.44,6.19,5.344
56-06-03,89,185.11,238.22,211.436,3.79,5.4,4.511
56-06-03,90,165.37,217.99,198.293,3.26,4.86,4.359
56-06-03,91,106.73,201.68,181.389,1.95,4.27,3.904
56-06-03,92,77.21,187.75,171.684,1.24,4.16,3.576
56-06-03,93,91.19,200.83,171.169,1.33,4.17,3.243
56-06-03,94,86.78,190.05,165.346,1.25,4.16,3.181
56-06-03,95,131.91,182.7,158.934,2.15,4.02,3.202
56-06-04,0,104.5,147.57,123.94,2.59,5.0,3.9
56-06-04,1,101.21,138.81,119.825,2.54,5.0,3.688
56-06-04,2,96.29,136.14,117.32,2.56,4.71,3.61
56-06-04,3,96.64,129.28,114.936,2.73,4.81,3.61
56-06-04,4,88.55,128.74,112.26,2.69,4.85,3.498
56-06-04,5,86.78,125.19,109.006,2.68,4.62,3.548
56-06-04,6,87.79,124.0,109.154,2.78,4.58,3.486
56-06-04,7,86.49,124.53,108.038,2.76,4.64,3.506
56-06-04,8,82.51,121.16,106.558,2.82,4.71,3.498
56-06-04,9,80.41,121.84,105.478,2.87,4.8,3.476
56-06-04,10,85.0,118.35,107.758,2.96,4.82,3.457
56-06-04,11,81.12,119.12,105.527,3.04,4.84,3.483
56-06-04,12,82.56,128.35,106.175,3.09,4.91,3.507
56-06-04,13,82.79,136.73,118.197,3.25,5.18,4.283
56-06-04,14,104.48,145.7,125.305,3.49,5.89,4.968
56-06-04,15,100.73,149.25,130.243,3.54,6.8,5.495
56-06-04,16,107.54,164.3,133.157,3.84,6.93,5.928
56-06-04,17,117.37,171.39,146.137,6.17,7.66,6.687
56-06-04,18,119.96,178.71,154.728,6.32,7.85,7.26
56-06-04,19,132.44,188.78,167.843,6.94,8.67,7.848
56-06-04,20,138.31,193.84,175.13,7.22,8.77,8.292
56-06-04,21,139.0,214.62,188.563,7.16,9.05,8.488
56-06-04,22,141.77,219.62,193.228,7.24,9.07,8.358
56-06-04,23,153.12,226.85,200.653,7.17,9.14,8.325
56-06-04,24,171.7,248.73,212.707,6.87,9.36,8.212
56-06-04,25,176.72,278.95,230.204,5.36,9.6,8.124
56-06-04,26,195.19,294.42,260.383,7.6,9.83,8.975
56-06-04,27,212.43,300.14,265.943,7.76,9.92,9.12
56-06-04,28,214.26,301.14,269.697,7.94,10.41,9.08
56-06-04,29,223.6,308.53,266.682,8.27,10.11,9.103
56-06-04,30,223.94,308.07,266.038,8.2,10.19,9.183
56-06-04,31,214.23,309.46,264.488,8.28,9.9,9.028
56-06-04,32,221.41,304.5,258.195,8.12,9.88,9.022
56-06-04,33,222.5,304.15,261.12,8.3,9.76,8.922
56-06-04,34,216.15,313.29,256.713,7.48,9.85,8.952
56-06-04,35,215.68,312.24,251.788,7.16,9.85,8.837
56-06-04,36,214.48,304.88,253.643,6.97,9.83,8.807
56-06-04,37,201.54,307.95,243.672,6.44,9.58,8.49
56-06-04,38,194.07,305.61,238.973,6.52,10.13,8.273
56-06-04,39,189.12,303.82,239.989,6.32,9.71,8.33
56-06-04,40,187.6,305.32,238.136,6.32,9.73,8.353
56-06-04,41,185.04,293.37,229.071,6.14,9.6,8.05
56-06-04,42,183.72,282.68,227.789,6.02,9.89,7.913
56-06-04,43,178.04,280.62,226.471,5.95,10.23,7.938
56-06-04,44,183.48,277.66,224.081,6.46,9.62,7.957
56-06-04,45,177.46,275.1,220.63,6.57,9.68,7.699
56-06-04,46,178.44,278.9,218.544,6.61,9.42,7.69
56-06-04,47,170.25,265.67,214.371,6.41,9.49,7.636
56-06-04,48,167.44,258.68,216.583,6.43,8.98,7.537
56-06-04,49,162.77,253.62,210.901,6.5,8.91,7.497
56-06-04,50,170.05,251.08,206.737,6.44,8.82,7.397
56-06-04,51,168.13,248.54,204.179,6.42,8.82,7.379
56-06-04,52,166.0,247.21,204.317,6.39,8.92,7.367
56-06-04,53,168.03,250.25,203.019,6.42,8.56,7.181
56-06-04,54,162.42,246.83,198.889,6.41,8.4,7.196
56-06-04,55,160.81,237.63,195.68,6.39,8.41,6.975
56-06-04,56,159.87,235.43,193.373,6.12,8.45,7.201
56-06-04,57,160.57,233.46,194.136,6.27,8.29,7.122
56-06-04,58,155.98,228.03,195.151,6.17,8.43,7.271
56-06-04,59,158.85,230.58,193.206,6.4,8.18,7.333
56-06-04,60,157.43,228.88,196.683,6.77,8.39,7.417
56-06-04,61,151.52,223.6,201.216,6.92,8.62,7.693
56-06-04,62,159.94,232.7,197.883,6.9,8.94,7.869
56-06-04,63,158.81,237.41,199.423,7.01,9.04,8.05
56-06-04,64,165.46,243.29,201.11,7.23,9.17,8.064
56-06-04,65,166.42,243.33,207.753,7.5,8.95,8.147
56-06-04,66,172.15,242.24,209.191,7.47,9.14,8.327
56-06-04,67,168.11,243.05,213.936,7.52,9.53,8.398
56-06-04,68,162.69,243.93,215.35,7.36,9.37,8.27
56-06-04,69,170.21,244.75,220.357,6.93,9.53,8.446
56-06-04,70,169.87,250.26,218.696,7.26,9.56,8.314
56-06-04,71,175.42,253.85,223.521,7.49,9.49,8.409
56-06-04,72,177.36,260.42,228.424,7.78,9.6,8.499
56-06-04,73,196.16,275.53,232.809,7.95,9.78,8.36
56-06-04,74,200.54,267.91,232.983,8.05,9.96,8.53
56-06-04,75,197.68,267.35,234.216,7.97,9.78,8.583
56-06-04,76,197.19,266.6,235.466,7.96,9.9,8.595
56-06-04,77,203.24,277.89,237.936,8.02,9.57,8.581
56-06-04,78,205.33,282.28,239.079,7.78,9.52,8.593
56-06-04,79,209.68,272.85,239.993,7.84,9.47,8.445
56-06-04,80,210.46,270.15,243.496,7.67,9.47,8.49
56-06-04,81,209.94,280.45,242.879,7.64,9.32,8.517
56-06-04,82,204.98,277.06,244.691,7.65,9.32,8.537
56-06-04,83,202.2,269.75,237.82,7.42,9.37,8.553
56-06-04,84,202.51,264.08,232.361,7.25,9.29,8.483
56-06-04,85,187.55,251.5,223.29,6.7,9.02,7.866
56-06-04,86,180.48,246.7,215.446,5.35,9.01,7.564
56-06-04,87,175.97,242.16,210.401,6.02,8.51,7.294
56-06-04,88,169.2,236.03,199.589,6.08,8.37,7.007
56-06-04,89,148.5,211.55,179.349,5.21,7.13,5.874
56-06-04,90,141.5,209.22,173.634,4.29,6.32,5.601
56-06-04,91,134.83,180.46,157.721,2.45,5.64,4.98
56-06-04,92,109.82,175.79,143.09,1.62,5.13,4.45
56-06-04,93,99.18,166.81,141.87,1.65,5.39,4.139
56-06-04,94,98.41,161.55,137.341,1.6,5.23,4.033
56-06-04,95,102.93,160.48,133.433,2.8,4.97,4.078
56-06-05,0,162.46,200.89,167.704,2.38,2.92,2.547
56-06-05,1,160.71,192.87,166.259,2.38,3.2,2.577
56-06-05,2,156.74,192.56,163.956,2.43,3.26,2.669
56-06-05,3,154.9,190.79,162.494,2.31,3.44,2.713
56-06-05,4,152.52,187.88,159.993,2.47,3.51,2.824
56-06-05,5,152.49,186.25,157.02,2.49,3.67,2.861
56-06-05,6,147.99,181.39,155.886,2.29,3.75,2.897
56-06-05,7,149.72,170.08,155.259,2.38,3.82,2.943
56-06-05,8,149.72,175.05,155.943,2.52,3.87,3.014
56-06-05,9,148.71,173.28,155.184,2.48,4.09,3.023
56-06-05,10,148.95,173.98,154.286,2.52,4.08,3.08
56-06-05,11,150.25,173.13,154.426,2.58,4.05,3.076
56-06-05,12,151.26,176.03,157.23,2.57,4.04,3.106
56-06-05,13,158.73,183.11,167.257,2.83,4.44,3.634
56-06-05,14,156.81,187.28,173.483,3.01,4.56,3.906
56-06-05,15,157.93,192.47,177.91,3.09,4.84,4.141
56-06-05,16,179.17,216.11,194.539,3.47,5.69,4.887
56-06-05,17,182.84,221.86,200.274,3.57,5.92,5.21
56-06-05,18,187.11,229.25,206.854,3.52,5.9,5.319
56-06-05,19,188.0,233.9,212.036,3.95,6.19,5.343
56-06-05,20,215.5,268.75,238.439,4.9,6.61,6.074
56-06-05,21,212.13,288.56,248.073,4.73,6.44,5.993
56-06-05,22,215.94,300.28,259.081,4.53,6.44,5.884
56-06-05,23,218.85,310.42,268.911,4.37,6.42,5.787
56-06-05,24,251.62,356.22,289.66,5.43,6.48,5.936
56-06-05,25,264.82,366.84,312.13,5.91,6.75,6.123
56-06-05,26,279.89,379.22,326.349,5.96,6.58,6.191
56-06-05,27,279.97,377.69,334.58,5.94,6.57,6.204
56-06-05,28,288.21,375.65,338.729,6.16,7.07,6.424
56-06-05,29,301.37,376.3,341.617,6.2,7.43,6.549
56-06-05,30,310.48,380.59,339.814,6.06,7.42,6.611
56-06-05,31,308.09,374.99,331.754,6.24,7.37,6.643
56-06-05,32,313.19,376.47,329.389,6.24,7.45,6.593
56-06-05,33,305.67,377.13,324.44,6.21,7.54,6.64
56-06-05,34,301.11,382.45,322.743,6.11,7.46,6.619
56-06-05,35,298.12,384.86,322.289,6.25,7.42,6.584
56-06-05,36,295.35,386.35,320.681,6.12,7.47,6.577
56-06-05,37,296.44,390.55,321.899,6.08,7.44,6.609
56-06-05,38,282.98,389.69,318.124,6.06,7.48,6.579
56-06-05,39,286.65,393.29,316.643,6.24,7.65,6.673
56-06-05,40,252.09,396.46,309.6,5.89,7.54,6.53
56-06-05,41,249.77,392.75,308.279,6.23,7.61,6.601
56-06-05,42,257.65,381.62,304.089,6.28,7.48,6.707
56-06-05,43,258.05,369.7,295.41,6.27,7.63,6.686
56-06-05,44,252.9,366.88,290.957,6.19,7.59,6.599
56-06-05,45,249.02,365.56,288.377,6.05,7.5,6.661
56-06-05,46,249.11,365.24,287.461,6.22,7.63,6.659
56-06-05,47,233.3,363.52,282.627,5.98,7.61,6.677
56-06-05,48,225.75,359.52,278.52,6.26,7.48,6.646
